dataset_id,KM_CH,KM_Sil,KM_Dunn,KM_Gamma,KM_Tau,KM_DB,KM_XB,KM_SD_Scat,KM_SD_Dis,KM_RT,WA_CH,WA_Sil,WA_Dunn,WA_Gamma,WA_Tau,WA_DB,WA_XB,WA_SD_Scat,WA_SD_Dis,WA_RT,AA_CH,AA_Sil,AA_Dunn,AA_Gamma,AA_Tau,AA_DB,AA_XB,AA_SD_Scat,AA_SD_Dis,AA_RT,GMd_CH,GMd_Sil,GMd_Dunn,GMd_Gamma,GMd_Tau,GMd_DB,GMd_XB,GMd_SD_Scat,GMd_SD_Dis,GMd_RT,GMf_CH,GMf_Sil,GMf_Dunn,GMf_Gamma,GMf_Tau,GMf_DB,GMf_XB,GMf_SD_Scat,GMf_SD_Dis,GMf_RT
300,198.47552953976842,0.08731149436112302,0.2451708275506822,0.8960309791795567,0.8960309791795567,2.7085028740537873,2.4181744107003484,0.5986531733346337,0.7720036714127223,3.0986985011042987,190.4554490870449,0.07809822556666748,0.24433070879313346,0.8732899014788417,0.8732899014788417,2.8055029420163957,2.0217025231408274,0.6033836426393361,0.8148973723884053,3.4711525562105483,109.95204945929679,0.08734866909956224,0.3198453977836106,0.7735811378917786,0.7735811378917786,1.5803577668932929,1.557628437555607,0.6775526292036977,0.5022280064056956,1.899680513358279,184.23201803933688,0.0680861426313802,0.19016969086683141,0.8489304012351272,0.8489304012351272,2.9402767029223877,3.391466134720725,0.6184499555492043,0.9252446258594219,4.113888476400147,193.01314500132327,0.07812659481295824,0.24484800771333814,0.8426887260172607,0.8426887260172607,2.8187564342208304,2.5608575658108554,0.5835229472520642,0.8989408272972846,3.8957254273804245
307,140.47552554233732,0.18236218586524985,0.05947978650507327,0.8063684104808709,0.8063684104808709,1.6272855621340574,37.52734328178813,0.4464337409548279,4.680247856198161,1.0088478135465335,123.84877222541988,0.1582024910166222,0.13259223070873194,0.7652214680367598,0.7652214680367598,1.5850614238187821,7.286863217089925,0.4661631274786433,4.628476758315851,0.9376210491660978,101.6236364348873,0.14103288806204195,0.09843138365720631,0.7099819569626297,0.7099819569626297,1.429481027665635,13.030859164176974,0.4009020075658538,4.052579737175452,0.8538652116197042,128.64299014815992,0.1602180853918606,0.04993487291092607,0.7547421589168107,0.7547421589168107,1.5677920997402495,43.157819082244146,0.4689362849651867,4.304688572863349,0.9194642821210853,116.82886594917537,0.14716694678427722,0.05218542380704357,0.7318553893755014,0.7318553893755014,1.7329853286655637,37.175188356835214,0.48273462008433987,4.430735378940858,1.0834197158249497
458,100.52636480302588,0.15223987399852773,0.3756927523570997,0.7199996222317965,0.7199996222317965,1.9838931478738846,1.1727731678355262,0.7913767010677483,1.4084003314922564,1.122979290526116,99.86483768277932,0.15123790259684122,0.369393290788795,0.7121224623350784,0.7121224623350784,1.9950578583195004,1.1138722860872128,0.7897614373805799,1.4041502972080175,1.125914695137122,3.456341309226254,0.15498607478075543,0.47224542915770584,0.8334029048071702,0.8334029048071702,0.8675968677331959,0.8473039316274813,0.7341047660306281,0.8578357834309255,0.509119367581459,99.178341279367,0.1498324955357866,0.3693549447583868,0.7056950375558901,0.7056950375558901,2.004330427372353,1.1769535389609855,0.7921112504837196,1.4034530306119892,1.1320998596552587,100.3540492793516,0.15190431859503578,0.3858344069222695,0.7189667838163013,0.7189667838163013,1.986263563397536,1.112435846327338,0.7912936666192278,1.406110927770182,1.1213262854543216
554,188.87356300566415,0.056121684356649805,0.13278228456006824,0.5689027111288179,0.5689026998888299,2.8315451482018306,10.639927435782361,0.8204461963162941,0.41512104275925915,2.394126029150571,161.24106025355516,0.02616751312769068,0.11493749095037474,0.4511689743792835,0.4511689646692766,3.080949326413502,14.117012905637491,0.8092144798782478,0.49364884256235103,3.275916490083857,34.043972377294814,0.07346109284326342,0.30289358730456206,0.5804522948073577,0.5804522845245518,2.0732478791100464,2.306842414182134,0.8712794000514749,0.29125667316306897,1.6862087227190845,115.56818441508018,0.015909095925204092,0.11284266305771476,0.44438111289216997,0.44438110313259205,3.961225310443381,14.931151158746923,0.9261836192014685,0.5767575296945141,4.759867131910813,187.93073255943244,0.054946801706787105,0.1250392990303134,0.5783763061707295,0.5783762946817631,2.8744046638441367,12.690167739857898,0.8231049621367023,0.39657129691372034,2.4656113430154267
1049,438.48057708068325,0.26452425201595753,0.025071533569535523,0.5057227903273103,0.5057227903273103,1.5846157610472091,41.97491471746578,0.8622594693913154,2.562186016989821,0.7651329650223859,427.5584885470954,0.26916427190335984,0.0594019800332124,0.5173161990398842,0.5173161990398842,1.5733070427105986,7.520744334968959,0.9084646908386063,2.5328071277371014,0.7520225891071619,17.66601703882412,0.6930171787675329,0.7383955350677985,0.9994049904705349,0.9994049904705349,0.221892009439079,0.08992395867778741,0.9978970470046921,0.614016826481348,0.05648943536487794,251.3824151665758,0.21792597076368636,0.011891461138975384,0.42916048368338244,0.42916048368338244,1.9994636340270233,207.03345637498828,0.9448327365635619,2.8328398028620505,1.0378127089121973,201.52947032780082,0.22781956859086003,0.02736128449225015,0.4496387361556951,0.4496387361556951,2.048445320752604,40.281678272165614,0.9856958622257214,2.784553438446576,1.0328936610774768
1050,537.4267568484387,0.2886748373804416,0.06628625185270992,0.4546452590046695,0.4546452590046695,1.1741180517176575,4.486650310403391,0.6571675885477387,2.3076129560297614,0.5646944952781042,526.6703964105371,0.28805322507524694,0.11089320090204581,0.45996702686283153,0.45996702686283153,1.202176496973523,1.6113548500608967,0.6739912572781559,2.332241968861209,0.5797846483287418,33.67588760223742,0.773929945072342,0.836159145743019,0.9999987964070178,0.9999987964070178,0.16380438414054294,0.06709164290906867,0.9987859108447309,0.46085994138985253,0.029637865664247743,382.42994143301615,0.2568683798508207,0.01049805317122673,0.5441280892566064,0.5441280892566064,1.8315178239891803,193.14191664566673,0.8969945184421018,2.7759560485004258,0.8823435476978415,378.4840596130621,0.25568745018204986,0.026727349118319876,0.5409198186114405,0.5409198186114405,1.8347631753688034,29.858292951815844,0.895929462065834,2.782974370517039,0.8886149821142847
1053,3539.3587655051338,0.5671307647250303,0.0037105740391574615,0.7677602460562933,0.7677602460562933,0.6408897742288321,243.31550246277487,0.5508322952888566,6.756949692684932,0.18940463195013957,3165.9760034945275,0.5967397033794952,0.007217983704888912,0.8352120866752839,0.8352120866752839,0.5077469182967168,67.24221358065714,0.4357493983999851,5.793352946038579,0.14560323109561965,193.24693446236807,0.8933287953120049,0.504582356271865,0.9996416079010579,0.9996416079010579,0.4843412323381108,0.040202995747218355,6.522434500372505,1.231159736693924,0.010341174754258052,1078.518835981509,0.4673603604323478,0.005705949449418291,0.6140502593150294,0.6140502593145394,1.2963415295659397,144.56555497028893,1.141336298590593,8.636663174552398,0.43476029387403226,969.9933477056394,0.4961344646639307,0.004065309272880422,0.6586569325772487,0.6586569325766501,1.3551265394436962,289.97463084262927,1.2574662047303853,8.313187825825683,0.41012818141586443
1063,272.1847206841398,0.8539054919388099,0.2074152981520512,0.9994664712614085,0.9994664712614085,0.5796939266042451,0.18611340907776047,5.004711571369771,0.9117053151624567,0.018124212395846676,272.1847206841398,0.8539054919388099,0.2074152981520512,0.9994664712614085,0.9994664712614085,0.5796939266042451,0.18611340907776047,5.004711571369771,0.9117053151624567,0.018124212395846676,169.41985425428848,0.9127828875909082,0.8961991843815441,0.999993425402262,0.999993425402262,0.05969136149240122,0.020058796610785173,0.9081613782666964,0.48397335915280987,0.005868616862055633,221.4439957963324,0.5002609066233966,0.007478677459142577,0.7155463697350881,0.7155463697350881,1.0664041320906466,101.24667030341533,1.5004076499961347,3.8736984958877394,0.3495826808860116,204.579341552977,0.4891619262485668,0.013201536976638777,0.6895721206461105,0.6895721206461105,1.1160922811896166,31.45379590718762,1.5611249649141303,3.9175474918168964,0.3658636170403994
1067,1927.916795059466,0.6127461418119953,0.012886260737839697,0.8867629362908415,0.8867629362908415,0.7996548684722784,46.72135706886161,1.0361327394724438,2.3359512676114855,0.13260436000159107,1853.8817899072963,0.5647360634770578,0.012279958401607942,0.8299115097601071,0.8299115097601071,0.8642182550664411,47.63052548151116,0.956557660555737,2.7508612764967104,0.18733129225133602,75.75349897187289,0.8690772709626277,0.48354673306611146,0.9998407279881707,0.9998407279881707,0.08855808006844491,0.06811949578181199,0.9825521286937972,0.5417009209616717,0.013181938631196452,1647.374823721996,0.5133940086210694,0.005236323954543316,0.7531717577456696,0.7531717577456696,0.9207705569268778,252.77870774221807,0.9112095797121988,3.102627169403953,0.25141222074166075,1528.4501318847197,0.49893522850254113,0.009436998656352997,0.7226614741556204,0.7226614741488511,0.958656620854808,80.37207008658099,0.9403999440201899,3.1517385793063575,0.26792115975848235
1068,608.9898906463177,0.6884192505023135,0.016560445684547388,0.9565420178180596,0.9565420178180596,0.922428561746079,14.489542277588166,2.6276465037066177,3.2441768364876613,0.13691896753223476,534.32848923916,0.5901588984096774,0.01678232339183155,0.8897390585649052,0.8897390585649052,1.0427804975655122,13.273146187901169,1.759089739569681,4.581231518727002,0.28545540757190363,398.1816737688155,0.9132244317033518,0.6769457256266039,0.9999985736294434,0.9999985736294434,0.48910988925974086,0.02046168999062201,11.626400547133533,0.7111310326884263,0.007500317401519806,520.5141448296152,0.563750230562728,0.006698711589643104,0.8611957933011312,0.8611957933011312,1.0535971298047215,86.47939696348146,1.6024585659471176,4.896298461496117,0.32883671171048245,514.0603188212733,0.6129782591723788,0.015973304291520198,0.8959116572098801,0.8959116572098801,1.0680027513005768,15.269727218078392,2.048510893249264,4.252484227922986,0.24903222589663024
1461,4710.816430948857,0.40543352379583186,0.02823755175712219,0.6790485272006059,0.679048527184311,0.9546354769772364,53.29673659189566,0.4012523651992929,4.22378045112904,0.26500193083273055,3437.147419399594,0.3642455814965892,0.019285817165300857,0.58374734421936,0.5837473442010821,0.9424362181807566,112.36551083551177,0.4500818518871965,4.2049317184101564,0.3022998106556346,70.03628252470246,0.387838207516132,0.07262324990497888,0.6754900833234667,0.6754900833234667,0.9798153779798349,12.091230747464483,0.8320287577493323,3.3145066493430457,0.31261566049393935,434.15985479633497,0.1632666240325662,0.017362967471015015,0.26417056228278746,0.2641705622827268,2.6142166427314644,190.7092571434079,0.95603945266833,8.531539688575748,1.9323907308600892,411.6659645717923,0.1572901931117088,0.021766824333829062,0.25568339013327124,0.25568339013314084,2.727160229091305,121.85170922619038,0.9627661207720742,8.860343298094017,2.092875073644199
1462,822.070958451457,0.33067138471535035,0.011552098514295235,0.526094473505645,0.526094473505645,1.191368794926095,424.58596007347955,0.7042598431679171,4.067690814616794,0.4165032144843398,695.59409291852,0.30832164413741775,0.03503687639825914,0.48613918058891975,0.48613918058891975,1.239775243880384,48.983099225155485,0.74007460396885,4.152851283139789,0.4607070640595348,610.1479202574777,0.35735904138330693,0.0338099599711809,0.5719402398087198,0.5719402398087198,0.9106257398738502,62.13616930030057,0.5919037044308241,3.311778780891935,0.30563430651956336,815.1874012265539,0.3305455502659406,0.008970466923801833,0.527531760351026,0.527531760351026,1.1937726506498147,785.1872426937106,0.7088764154410454,4.071742463566164,0.4186479904628604,696.8116490838324,0.3009212205896399,0.013248179439005903,0.47053811105480253,0.47053811105480253,1.2800647906405538,305.2241799997401,0.7318852433459692,4.24212197830353,0.48044369669773934
1464,793.112708114401,0.49350786107953515,0.012009776867492885,0.7806452828156943,0.7806295387133836,0.8453597534502695,116.93105876358062,0.4868407648728333,4.010331006776396,0.20405528914039606,611.862934216818,0.48789530057757324,0.023370376607013233,0.7739981631296856,0.7739829216879887,0.8800541141589329,35.001191435168934,0.6204354796145128,3.749586325801688,0.20219416573951096,17.913173303867367,0.6157016568341424,0.29454846203828194,0.9411068887985728,0.9411061919445085,0.30206946608431035,0.3928611272844887,0.4974872441496168,2.084294311633856,0.11105341736314825,552.1990177038423,0.39827073595770124,0.006004888433746458,0.6042619574437651,0.6042492460555899,1.0092540626747257,554.5223068635978,0.6167563554955809,4.520958280313197,0.3074521699535055,563.1364196917727,0.38709142369136057,0.006528373421551906,0.5681729276637958,0.5681533309884299,0.9755156735742512,549.8894563140257,0.5542416934120561,4.686212412104967,0.3275796202268801
1468,26.939551384103826,0.055616253424524725,0.08040122049979084,0.28772229374041614,0.2869821687741992,3.247505880259112,12.102766129305063,1.620720373032897,2.1053808808509853,6.144206038136569,24.90670179497895,0.0566121659773116,0.10300524052492095,0.2627889033500814,0.2621191257407843,3.2532416598925202,6.4893787220394294,1.8445561126183807,3.008928414133107,9.223599440803602,5.221095505420403,0.4098405709934526,0.6721532775733543,0.9944072038403802,0.9943850733890888,0.41852802959881513,0.24488560361510117,0.9922818263949813,0.33663048085584985,0.21869519441601104,18.11136934732018,-0.006875489132765423,0.049964880785459034,0.09655938829485683,0.09631125376029154,4.633934194176185,28.8129590593236,1.6390331911387115,4.586416967106938,21.228576494059848,19.201482780691492,-0.003187704062324716,0.03747366058909428,0.10904692994732756,0.10876207609942488,4.085793435203152,50.85826039991612,1.6708318477913875,3.9231854314748946,16.710978889389413
1475,2379.269352991786,0.3970601159791232,0.010015498966929803,0.9003667638705577,0.9003667638705577,1.057449324356951,372.3586636975004,0.3607950526704506,1.8314547341756304,0.46549802795897927,2190.64018533101,0.3889319648787699,0.0597303591568696,0.8953112975365223,0.8953112975365223,1.2154284296521034,9.993796672882006,0.3580130049007177,2.2156028393188985,0.7064575642916371,870.8191668128525,0.5081418480056198,0.11025192888785572,0.9596874850499101,0.9596874850499101,0.6844087576257113,5.281788019984692,0.667758745950063,0.8510364005950966,0.23205878648337946,1861.577834678173,0.2167934195273995,0.0065744975663644895,0.7404779981923985,0.7404779981923985,1.6858575008242112,1075.9579979636278,0.4731708810331238,4.877513872539476,3.080937478545426,2052.6658852284445,0.22877147576716048,0.009676103943305987,0.670813762512179,0.670813762512179,1.322405004262609,412.21283064199554,0.4088203624419785,3.454347702208316,1.6227598833848185
1478,2081.6548649139354,0.13693546471920284,0.1295908563470828,0.8532871328901633,0.8532871328901633,2.303111457449043,3.8675979992076317,0.4672491618015962,1.2671502579300757,1.5789234160205794,1976.9209298533656,0.13931385672787386,0.18762412203013182,0.8697795164717353,0.8697795164717353,2.550490358145478,1.9418449947699188,0.48680133244093393,1.3605070526790053,1.892846274584129,1387.4309704384611,0.3438198830121619,0.2530788573492616,0.9826576066717093,0.9826576066717093,1.1548419344359762,1.1299108276562464,0.5818935906582685,0.5520418767300038,0.405653455831192,1839.4744286644668,0.0973606188907578,0.13734849852668557,0.8595856110062247,0.8595856110062247,2.714533992267715,3.553135188497024,0.5283732366119037,1.3920637933549787,1.9189792696023529,2067.9223013770174,0.1377247078923189,0.11811739897747657,0.8731552308657967,0.8731552308657967,2.3353707936731136,4.578550913340489,0.47550281697909014,1.3531041482617723,1.7991001922104657
1480,200.66033327237548,0.24875017276368425,0.01836441427832037,0.4003783223923344,0.4003783223923344,1.485531713225167,144.12697278641392,0.7626650835161826,4.934526832683914,0.7215408172625055,173.6270255170948,0.21819499123991737,0.043883379095367075,0.3154093504958085,0.3154093504958085,1.4234470899650458,25.063985257594567,0.7558645333874057,4.926247423783309,0.7448829517330102,10.48704689728973,0.6167797198575298,0.6008515082311405,0.9957334868628465,0.9957334868628465,0.2772290427816283,0.18679535384276189,0.9961629306070663,1.5564423672505885,0.09486560863310975,78.84778986064048,0.22151458418858663,0.050529505825431115,0.40653020058606854,0.40653020058606854,2.365011141755781,21.61965384077399,1.1338931105771284,6.319615528601296,1.4019273113201884,74.88415744590911,0.2702017362225253,0.049664758269472406,0.4946264880028304,0.4946264880028304,2.2408860663700425,24.47131310137717,1.2371581882210192,5.695773779879459,1.1456877534581198
1485,30.25675238672868,0.01097448618509672,0.7244699950043899,0.17634904606396679,0.17634904606396679,9.255690586119524,0.699706154753785,0.987539351812931,2.985443332709516,21.442796797974925,18.872124215098527,0.006828981150993562,0.7142041951291949,0.09931600809347572,0.09931600809347572,11.104407297778119,0.7018888960596872,0.9904980057263243,3.576555782143165,30.90858044797908,1.217000223217895,0.04976512706639159,0.7713310511466214,0.7396768583255188,0.7396768583255188,0.9055744849038697,0.5645530451642972,0.9999137936114807,0.5808440278392654,0.8207446725548425,28.402124289070862,0.010298268455112617,0.6951703950329337,0.16543229910964108,0.16543229910964108,9.557635029724477,0.7384677954418916,0.9896006650075082,3.0817407658250557,22.864543778194548,29.95876950681838,0.0108650861925398,0.6951703950329337,0.1747734577663712,0.1747734577663712,9.306213592084724,0.7380303713941577,0.9880313271313823,3.0015522154329983,21.67728127902506
1486,1464.6618112644612,0.26422993971301906,0.023307845693437187,0.6036580829335099,0.603658082933183,1.7321073343277165,116.2670868152345,0.9125907989395095,1.0466684047756007,0.7827311623085652,1240.8134980113623,0.24269695279548487,0.05260311815412743,0.5304685946313532,0.5304685946313532,1.8507775890881772,21.460675163176017,0.9631279692959444,1.100935320448448,0.8970722706224192,521.0659578635918,0.5429459975340502,0.294104627668061,0.9903124382871044,0.9903124382871044,0.6676619703012334,0.9256602572306963,0.8571600284037117,0.4061293366604852,0.1379967837753543,627.25149251276,0.2951253878487787,0.0667430599740267,0.700336581197613,0.700336581197613,2.406751510260657,12.841611600671094,1.2983929071659255,1.1686864255825908,1.1211400867343402,550.866492893778,0.25773391103864335,0.027535765329480457,0.5958931882572048,0.5958931882572048,2.6243270067940334,75.48035085448062,1.2555280147977572,1.2969320444801165,1.3997033158970509
