repetition,fold,mf_set,learner,dataset_id,dataset_name,top1_predicted,SRC,WRC,NDCG@3,Top1Hit,Regret@1,ARI,AMI
6,0,Distance,kNN,40927,CIFAR_10,AA,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.0014012976196813454,0.012274643809019284
6,0,Distance,RF,11,balance-scale,AA,-0.09999999999999999,0.1642335766423358,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
6,0,Distance,RF,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,Distance,RF,44,spambase,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,Distance,RF,307,vowel,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,Distance,RF,1050,pc3,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,Distance,RF,4134,Bioresponse,AA,0.9746794344808963,0.9503819266229829,1.0,1.0,0.0,1.4765105429700638e-05,-0.0005255853076346917
6,0,Distance,RF,40927,CIFAR_10,AA,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.0014012976196813454,0.012274643809019284
6,0,CaD-Sp,kNN,11,balance-scale,AA,-0.09999999999999999,0.1642335766423358,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
6,0,CaD-Sp,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,CaD-Sp,kNN,44,spambase,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Sp,kNN,307,vowel,AA,0.15389675281277312,-0.08383517440587372,0.6939333435836711,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,CaD-Sp,kNN,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Sp,kNN,4134,Bioresponse,KM,0.7631578947368421,0.679156365848276,0.8544799745984211,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Sp,kNN,40927,CIFAR_10,KM,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.04620393716341701,0.0876153604133727
6,0,CaD-Sp,RF,11,balance-scale,KM,0.09999999999999999,0.2554744525547446,0.7493428703218629,1.0,0.0,0.16049564247656023,0.14034663978366319
6,0,CaD-Sp,RF,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,CaD-Sp,RF,44,spambase,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Sp,RF,307,vowel,KM,0.7,0.3795620437956205,0.9300809618991231,0.0,0.25,0.1804015574250717,0.37000642554590657
6,0,CaD-Sp,RF,1050,pc3,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Sp,RF,4134,Bioresponse,KM,0.6668859288553503,0.47519096331149147,0.8544799745984211,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Sp,RF,40927,CIFAR_10,AA,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.0014012976196813454,0.012274643809019284
6,0,CaD-Ke,kNN,11,balance-scale,AA,0.19999999999999998,0.3175182481751824,0.792871404409918,0.0,0.75,0.12345179267998144,0.11961247440588316
6,0,CaD-Ke,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,CaD-Ke,kNN,44,spambase,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Ke,kNN,307,vowel,AA,-0.09999999999999999,-0.33941605839416056,0.7229523663090411,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,CaD-Ke,kNN,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Ke,kNN,4134,Bioresponse,KM,0.7631578947368421,0.5840936684589507,0.8544799745984211,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Ke,kNN,40927,CIFAR_10,KM,0.6668859288553501,0.7449860384168329,0.8891809465236166,1.0,0.0,0.04620393716341701,0.0876153604133727
6,0,CaD-Ke,RF,11,balance-scale,KM,0.19999999999999998,0.437956204379562,0.7493428703218629,1.0,0.0,0.16049564247656023,0.14034663978366319
6,0,CaD-Ke,RF,31,credit-g,KM,0.35355339059327373,0.35355339059327384,0.8821211986607035,0.0,0.625,-0.0016683388257118113,-0.0009557807213313779
6,0,CaD-Ke,RF,44,spambase,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Ke,RF,307,vowel,AA,0.7,0.5255474452554745,0.9036904578863016,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,CaD-Ke,RF,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Ke,RF,4134,Bioresponse,KM,0.6668859288553503,0.47519096331149147,0.8544799745984211,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Ke,RF,40927,CIFAR_10,AA,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.0014012976196813454,0.012274643809019284
6,0,CaD-Ch,kNN,11,balance-scale,AA,-0.051298917604257706,-0.12153865790400908,0.7084428549463561,0.0,0.75,0.12345179267998144,0.11961247440588316
6,0,CaD-Ch,kNN,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,CaD-Ch,kNN,44,spambase,AA,0.9999999999999999,1.0,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Ch,kNN,307,vowel,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,CaD-Ch,kNN,1050,pc3,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Ch,kNN,4134,Bioresponse,KM,0.8207826816681234,0.6449020216370241,0.9382016449694848,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Ch,kNN,40927,CIFAR_10,KM,0.6668859288553501,0.6786656975713592,0.8891809465236166,1.0,0.0,0.04620393716341701,0.0876153604133727
6,0,CaD-Ch,RF,11,balance-scale,AA,-0.19999999999999998,-0.018248175182481688,0.6266428241953428,0.0,0.75,0.12345179267998144,0.11961247440588316
6,0,CaD-Ch,RF,31,credit-g,AA,0.7071067811865475,0.7071067811865477,1.0,1.0,0.0,-0.001141992491399369,-0.0008241470650383255
6,0,CaD-Ch,RF,44,spambase,AA,0.8999999999999998,0.9014598540145985,1.0,1.0,0.0,0.00023375822891462115,0.00016864657032459704
6,0,CaD-Ch,RF,307,vowel,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.1715354277479953,0.3794283266725329
6,0,CaD-Ch,RF,1050,pc3,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011286990268710901,-0.0008495979032809554
6,0,CaD-Ch,RF,4134,Bioresponse,KM,0.6668859288553503,0.47519096331149147,0.8544799745984211,0.0,0.375,-0.0010415062572204058,0.0033157154758171326
6,0,CaD-Ch,RF,40927,CIFAR_10,KM,0.7,0.7846715328467152,0.8891809465236166,1.0,0.0,0.04620393716341701,0.0876153604133727
6,1,MeanRank,Baseline,14,mfeat-fourier,AA,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.0038905490281347602,0.07086042458075825
6,1,MeanRank,Baseline,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
6,1,MeanRank,Baseline,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,MeanRank,Baseline,28,optdigits,AA,0.39999999999999997,0.4343065693430659,0.792871404409918,0.0,0.75,0.4971651473456614,0.7228395541931623
6,1,MeanRank,Baseline,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,MeanRank,Baseline,1468,cnae-9,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-3.4412956154872763e-07,-6.563333207032727e-07
6,1,MeanRank,Baseline,40979,mfeat-pixel,AA,-0.3,-0.2518248175182481,0.5567237860944659,0.0,1.0,0.44291794083240826,0.6513142890476715
6,1,MajorityRank,Baseline,14,mfeat-fourier,AA,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.0038905490281347602,0.07086042458075825
6,1,MajorityRank,Baseline,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
6,1,MajorityRank,Baseline,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,MajorityRank,Baseline,28,optdigits,AA,0.39999999999999997,0.4343065693430659,0.792871404409918,0.0,0.75,0.4971651473456614,0.7228395541931623
6,1,MajorityRank,Baseline,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,MajorityRank,Baseline,1468,cnae-9,AA,0.9999999999999999,1.0,1.0,1.0,0.0,-3.4412956154872763e-07,-6.563333207032727e-07
6,1,MajorityRank,Baseline,40979,mfeat-pixel,AA,-0.3,-0.2518248175182481,0.5567237860944659,0.0,1.0,0.44291794083240826,0.6513142890476715
6,1,Distance,kNN,14,mfeat-fourier,KM,0.7,0.7554744525547444,0.9445904732618082,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,Distance,kNN,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
6,1,Distance,kNN,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,Distance,kNN,28,optdigits,KM,0.6,0.5255474452554745,0.8601619237982463,1.0,0.0,0.6712963022564977,0.7558866897495407
6,1,Distance,kNN,1049,pc4,AA,0.7,0.6532846715328468,0.8746714351609314,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,Distance,kNN,1468,cnae-9,KM,0.7999999999999999,0.5729927007299269,0.9590999846244933,0.0,0.25,0.24118434660532984,0.4523386281019711
6,1,Distance,kNN,40979,mfeat-pixel,KM,0.7999999999999999,0.5729927007299269,0.9590999846244933,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,Distance,RF,14,mfeat-fourier,AA,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.0038905490281347602,0.07086042458075825
6,1,Distance,RF,22,mfeat-zernike,AA,0.8720815992723809,0.6432675209026769,0.9579345718927627,0.0,0.25,0.1366759120280714,0.3959368336640088
6,1,Distance,RF,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,Distance,RF,28,optdigits,KM,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.6712963022564977,0.7558866897495407
6,1,Distance,RF,1049,pc4,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,Distance,RF,1468,cnae-9,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.24118434660532984,0.4523386281019711
6,1,Distance,RF,40979,mfeat-pixel,KM,0.19999999999999998,0.018248175182481688,0.7084428549463561,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Sp,kNN,14,mfeat-fourier,AA,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.0038905490281347602,0.07086042458075825
6,1,CaD-Sp,kNN,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Sp,kNN,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Sp,kNN,28,optdigits,KM,0.6,0.5255474452554745,0.8601619237982463,1.0,0.0,0.6712963022564977,0.7558866897495407
6,1,CaD-Sp,kNN,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Sp,kNN,1468,cnae-9,KM,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.24118434660532984,0.4523386281019711
6,1,CaD-Sp,kNN,40979,mfeat-pixel,KM,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Sp,RF,14,mfeat-fourier,KM,0.9999999999999999,1.0,1.0,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,CaD-Sp,RF,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Sp,RF,23,cmc,AA,0.09999999999999999,0.1094890510948905,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Sp,RF,28,optdigits,AA,0.3,0.25182481751824826,0.7374618776717262,0.0,0.75,0.4971651473456614,0.7228395541931623
6,1,CaD-Sp,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Sp,RF,1468,cnae-9,AA,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,-3.4412956154872763e-07,-6.563333207032727e-07
6,1,CaD-Sp,RF,40979,mfeat-pixel,KM,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Ke,kNN,14,mfeat-fourier,KM,0.9746794344808964,0.9142026161402429,1.0,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,CaD-Ke,kNN,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Ke,kNN,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Ke,kNN,28,optdigits,KM,0.6,0.5255474452554745,0.8601619237982463,1.0,0.0,0.6712963022564977,0.7558866897495407
6,1,CaD-Ke,kNN,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Ke,kNN,1468,cnae-9,KM,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.24118434660532984,0.4523386281019711
6,1,CaD-Ke,kNN,40979,mfeat-pixel,KM,0.19999999999999998,0.19343065693430647,0.7902428856973696,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Ke,RF,14,mfeat-fourier,KM,0.9999999999999999,1.0,1.0,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,CaD-Ke,RF,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Ke,RF,23,cmc,AA,0.09999999999999999,0.1094890510948905,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Ke,RF,28,optdigits,KM,0.6,0.5255474452554745,0.8601619237982463,1.0,0.0,0.6712963022564977,0.7558866897495407
6,1,CaD-Ke,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Ke,RF,1468,cnae-9,AA,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,-3.4412956154872763e-07,-6.563333207032727e-07
6,1,CaD-Ke,RF,40979,mfeat-pixel,KM,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Ch,kNN,14,mfeat-fourier,KM,0.9999999999999999,1.0,1.0,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,CaD-Ch,kNN,22,mfeat-zernike,KM,0.8207826816681234,0.8398214856229393,1.0,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Ch,kNN,23,cmc,AA,0.09999999999999999,0.1094890510948905,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Ch,kNN,28,optdigits,AA,0.39999999999999997,0.4343065693430659,0.792871404409918,0.0,0.75,0.4971651473456614,0.7228395541931623
6,1,CaD-Ch,kNN,1049,pc4,AA,0.8720815992723809,0.7879033643891785,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Ch,kNN,1468,cnae-9,KM,0.7999999999999999,0.5437956204379564,0.9036904578863016,0.0,0.25,0.24118434660532984,0.4523386281019711
6,1,CaD-Ch,kNN,40979,mfeat-pixel,KM,0.19999999999999998,0.19343065693430647,0.7902428856973696,0.0,0.25,0.6635076738047283,0.7471702756989876
6,1,CaD-Ch,RF,14,mfeat-fourier,KM,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,0.42290506832941754,0.5403309672558003
6,1,CaD-Ch,RF,22,mfeat-zernike,KM,0.6668859288553503,0.7147416898918634,0.9145174356759305,1.0,0.0,0.4466300458139314,0.5484137303558965
6,1,CaD-Ch,RF,23,cmc,AA,0.3,0.2737226277372263,0.7374618776717262,0.0,0.5,0.022501207893975722,0.028920105058794034
6,1,CaD-Ch,RF,28,optdigits,AA,0.3,0.25182481751824826,0.7374618776717262,0.0,0.75,0.4971651473456614,0.7228395541931623
6,1,CaD-Ch,RF,1049,pc4,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-0.0011766877212441929,-0.0008792312474956116
6,1,CaD-Ch,RF,1468,cnae-9,AA,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,-3.4412956154872763e-07,-6.563333207032727e-07
6,1,CaD-Ch,RF,40979,mfeat-pixel,KM,0.6,0.45620437956204374,0.8482809311481098,0.0,0.25,0.6635076738047283,0.7471702756989876
6,2,MeanRank,Baseline,300,isolet,AA,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.2125289374166117,0.6603270802421219
6,2,MeanRank,Baseline,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,MeanRank,Baseline,1485,madelon,AA,0.6668859288553503,0.6791193846611164,0.8868673836495133,1.0,0.125,0.0,-1.8379430896447715e-15
6,2,MeanRank,Baseline,1501,semeion,AA,0.20519567041703085,0.029526929767874528,0.7171684591237835,0.0,0.75,0.27485152330441626,0.45591822356041733
6,2,MeanRank,Baseline,4538,GesturePhaseSegmentationProcessed,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
6,2,MeanRank,Baseline,40984,segment,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,MajorityRank,Baseline,300,isolet,AA,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.2125289374166117,0.6603270802421219
6,2,MajorityRank,Baseline,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,MajorityRank,Baseline,1485,madelon,AA,0.6668859288553503,0.6791193846611164,0.8868673836495133,1.0,0.125,0.0,-1.8379430896447715e-15
6,2,MajorityRank,Baseline,1501,semeion,AA,0.20519567041703085,0.029526929767874528,0.7171684591237835,0.0,0.75,0.27485152330441626,0.45591822356041733
6,2,MajorityRank,Baseline,4538,GesturePhaseSegmentationProcessed,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
6,2,MajorityRank,Baseline,40984,segment,AA,0.49999999999999994,0.09854014598540149,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,Distance,kNN,300,isolet,KM,0.8207826816681233,0.8247334790638319,0.9445904732618082,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,Distance,kNN,1063,kc2,AA,0.9746794344808963,0.9503819266229829,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,Distance,kNN,1485,madelon,KM,0.6668859288553503,0.6791193846611164,0.8868673836495133,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,Distance,kNN,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,Distance,kNN,4538,GesturePhaseSegmentationProcessed,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
6,2,Distance,kNN,40984,segment,KM,0.8999999999999998,0.6715328467153284,0.9590999846244933,0.0,0.25,0.5070725733919773,0.6335559314386308
6,2,Distance,RF,300,isolet,KM,0.8999999999999998,0.872262773722628,0.9445904732618082,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,Distance,RF,1063,kc2,AA,0.9746794344808963,0.9503819266229829,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,Distance,RF,1485,madelon,KM,0.8720815992723809,0.8119905686165523,1.0,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,Distance,RF,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,Distance,RF,4538,GesturePhaseSegmentationProcessed,AA,0.7999999999999999,0.718978102189781,0.9854904886373149,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
6,2,Distance,RF,40984,segment,KM,0.3,-0.021897810218978027,0.7493428703218629,0.0,0.25,0.5070725733919773,0.6335559314386308
6,2,CaD-Sp,kNN,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Sp,kNN,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,CaD-Sp,kNN,1485,madelon,KM,0.7181848464596079,0.5462482007056807,0.9777813616305048,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Sp,kNN,1501,semeion,KM,0.7631578947368421,0.6878359394287947,0.906402627875598,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Sp,kNN,4538,GesturePhaseSegmentationProcessed,KM,0.6155870112510925,0.46284119032912496,0.9036904578863016,0.0,0.5,0.06315005127947507,0.09290707727133433
6,2,CaD-Sp,kNN,40984,segment,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,CaD-Sp,RF,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Sp,RF,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,CaD-Sp,RF,1485,madelon,KM,0.5526315789473686,0.45942576650208117,0.7797992830171532,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Sp,RF,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Sp,RF,4538,GesturePhaseSegmentationProcessed,KM,0.7,0.5255474452554745,0.9036904578863016,0.0,0.5,0.06315005127947507,0.09290707727133433
6,2,CaD-Sp,RF,40984,segment,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,CaD-Ke,kNN,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Ke,kNN,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,CaD-Ke,kNN,1485,madelon,KM,0.7181848464596079,0.5462482007056807,0.9777813616305048,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Ke,kNN,1501,semeion,KM,0.8720815992723809,0.7677001739647403,0.9434336918247567,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Ke,kNN,4538,GesturePhaseSegmentationProcessed,KM,0.09999999999999999,0.1094890510948905,0.7374618776717262,0.0,0.5,0.06315005127947507,0.09290707727133433
6,2,CaD-Ke,kNN,40984,segment,AA,0.46169025843831935,0.0648176214747282,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,CaD-Ke,RF,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Ke,RF,1063,kc2,AA,0.8720815992723809,0.8315841857951101,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,CaD-Ke,RF,1485,madelon,KM,0.35909242322980395,0.324796227446621,0.7797992830171532,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Ke,RF,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Ke,RF,4538,GesturePhaseSegmentationProcessed,KM,0.7,0.5255474452554745,0.9036904578863016,0.0,0.5,0.06315005127947507,0.09290707727133433
6,2,CaD-Ke,RF,40984,segment,AA,0.6,0.19708029197080287,0.8891809465236166,0.0,0.5,0.2380499554657123,0.568969822423365
6,2,CaD-Ch,kNN,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Ch,kNN,1063,kc2,AA,0.9473684210526317,0.9172492321316784,1.0,1.0,0.0,0.010984047608653732,0.007972830738550254
6,2,CaD-Ch,kNN,1485,madelon,KM,0.35909242322980395,0.324796227446621,0.7797992830171532,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Ch,kNN,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Ch,kNN,4538,GesturePhaseSegmentationProcessed,AA,0.8999999999999998,0.8175182481751825,0.9854904886373149,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
6,2,CaD-Ch,kNN,40984,segment,KM,0.5642880936468347,0.2612346562466319,0.9300809618991231,0.0,0.25,0.5070725733919773,0.6335559314386308
6,2,CaD-Ch,RF,300,isolet,KM,0.7,0.7080291970802922,0.9155714505364381,1.0,0.0,0.45072553715570174,0.7121841192840508
6,2,CaD-Ch,RF,1063,kc2,KM,0.8207826816681234,0.6449020216370241,0.9382016449694848,0.0,0.375,0.05434056503351576,0.05084157620732934
6,2,CaD-Ch,RF,1485,madelon,KM,0.35909242322980395,0.324796227446621,0.7797992830171532,1.0,0.125,0.02697809742530619,0.01957907154913357
6,2,CaD-Ch,RF,1501,semeion,KM,0.9746794344808963,0.9153348228041135,1.0,1.0,0.125,0.3894098108171657,0.5355899542980275
6,2,CaD-Ch,RF,4538,GesturePhaseSegmentationProcessed,AA,0.49999999999999994,0.5656934306569342,0.8192619084227396,1.0,0.0,-3.568106009942536e-05,0.002139267536296487
